InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C559347,M,Manual,-1,2011-07-07 17:22:00,9.36,18072.0,United Kingdom
C559348,47594A,CAROUSEL DESIGN WASHBAG,-1,2011-07-07 17:25:00,1.95,16550.0,United Kingdom
C559348,75049L,LARGE CIRCULAR MIRROR MOBILE,-2,2011-07-07 17:25:00,0.85,16550.0,United Kingdom
C559351,23275,SET OF 3 HANGING OWLS OLLIE BEAK,-48,2011-07-07 17:42:00,1.25,13408.0,United Kingdom
559375,22051,?,-300,2011-08-07 10:37:00,0.0,,United Kingdom
559378,21781,damages?,-39,2011-08-07 10:40:00,0.0,,United Kingdom
C559417,22617,BAKING SET SPACEBOY DESIGN,-1,2011-08-07 11:08:00,4.95,13115.0,United Kingdom
C559461,21427,SKULLS STORAGE BOX SMALL,-1,2011-08-07 13:04:00,2.1,14680.0,United Kingdom
C559461,21930,JUMBO STORAGE BAG SKULLS,-1,2011-08-07 13:04:00,2.08,14680.0,United Kingdom
C559461,23201,JUMBO BAG ALPHABET,-1,2011-08-07 13:04:00,2.08,14680.0,United Kingdom
C559461,22383,LUNCH BAG SUKI DESIGN,-1,2011-08-07 13:04:00,1.65,14680.0,United Kingdom
C559461,22384,LUNCH BAG PINK POLKADOT,-1,2011-08-07 13:04:00,1.65,14680.0,United Kingdom
C559461,20727,LUNCH BAG  BLACK SKULL.,-1,2011-08-07 13:04:00,1.65,14680.0,United Kingdom
C559461,85099B,JUMBO BAG RED RETROSPOT,-2,2011-08-07 13:04:00,2.08,14680.0,United Kingdom
C559461,20725,LUNCH BAG RED RETROSPOT,-10,2011-08-07 13:04:00,1.65,14680.0,United Kingdom
C559461,20726,LUNCH BAG WOODLAND,-3,2011-08-07 13:04:00,1.65,14680.0,United Kingdom
C559461,22628,PICNIC BOXES SET OF 3 RETROSPOT,-1,2011-08-07 13:04:00,4.95,14680.0,United Kingdom
C559467,21464,DISCO BALL ROTATOR BATTERY OPERATED,-1,2011-08-07 13:33:00,4.25,13078.0,United Kingdom
C559468,75049L,LARGE CIRCULAR MIRROR MOBILE,-13,2011-08-07 13:36:00,1.25,14905.0,United Kingdom
C559470,22193,RED DINER WALL CLOCK,-1,2011-08-07 13:38:00,8.5,15615.0,United Kingdom
C559473,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,2011-08-07 13:40:00,2.75,13769.0,United Kingdom
C559474,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-08-07 13:41:00,3.75,13078.0,United Kingdom
C559474,22727,ALARM CLOCK BAKELIKE RED,-1,2011-08-07 13:41:00,3.75,13078.0,United Kingdom
C559486,23245,SET OF 3 REGENCY CAKE TINS,-2,2011-08-07 13:51:00,4.95,13047.0,United Kingdom
C559486,23236,DOILEY STORAGE TIN,-1,2011-08-07 13:51:00,2.89,13047.0,United Kingdom
C559486,23110,PARISIENNE KEY CABINET,-2,2011-08-07 13:51:00,5.75,13047.0,United Kingdom
C559486,23118,PARISIENNE JEWELLERY DRAWER,-1,2011-08-07 13:51:00,7.5,13047.0,United Kingdom
C559486,22423,REGENCY CAKESTAND 3 TIER,-1,2011-08-07 13:51:00,12.75,13047.0,United Kingdom
C559486,23028,DRAWER KNOB CRACKLE GLAZE BLUE,-1,2011-08-07 13:51:00,1.65,13047.0,United Kingdom
C559486,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-1,2011-08-07 13:51:00,4.95,13047.0,United Kingdom
C559486,23029,DRAWER KNOB CRACKLE GLAZE GREEN,-1,2011-08-07 13:51:00,1.65,13047.0,United Kingdom
C559486,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-08-07 13:51:00,2.95,13047.0,United Kingdom
C559486,23111,PARISIENNE SEWING BOX,-1,2011-08-07 13:51:00,12.5,13047.0,United Kingdom
C559486,23112,PARISIENNE CURIO CABINET,-2,2011-08-07 13:51:00,7.5,13047.0,United Kingdom
C559495,23288,GREEN VINTAGE SPOT BEAKER,-1,2011-08-07 13:54:00,0.85,14267.0,United Kingdom
C559495,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-08-07 13:54:00,4.95,14267.0,United Kingdom
C559498,21931,JUMBO STORAGE BAG SUKI,-2,2011-08-07 14:06:00,2.08,15078.0,United Kingdom
C559498,23245,SET OF 3 REGENCY CAKE TINS,-2,2011-08-07 14:06:00,4.95,15078.0,United Kingdom
C559500,21735,TWO DOOR CURIO CABINET,-1,2011-08-07 14:27:00,12.75,14016.0,EIRE
C559502,22427,ENAMEL FLOWER JUG CREAM,-2,2011-08-07 14:53:00,5.95,13338.0,United Kingdom
C559502,22423,REGENCY CAKESTAND 3 TIER,-1,2011-08-07 14:53:00,12.75,13338.0,United Kingdom
C559502,21913,VINTAGE SEASIDE JIGSAW PUZZLES,-1,2011-08-07 14:53:00,3.75,13338.0,United Kingdom
C559502,22362,GLASS JAR PEACOCK BATH SALTS,-4,2011-08-07 14:53:00,2.95,13338.0,United Kingdom
C559530,22655,VINTAGE RED KITCHEN CABINET,-1,2011-10-07 12:04:00,125.0,14808.0,United Kingdom
C559531,22846,BREAD BIN DINER STYLE RED,-1,2011-10-07 12:07:00,16.95,14808.0,United Kingdom
C559533,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2011-10-07 12:10:00,2.95,17126.0,United Kingdom
C559534,47594B,SCOTTIES DESIGN WASHBAG,-2,2011-10-07 12:11:00,1.95,16283.0,United Kingdom
C559540,21850,BLUE  DIAMANTE PEN IN GIFT BOX,-36,2011-10-07 12:39:00,4.25,18024.0,United Kingdom
C559568,22423,REGENCY CAKESTAND 3 TIER,-1,2011-11-07 11:09:00,12.75,13627.0,United Kingdom
C559608,22158,3 HEARTS HANGING DECORATION RUSTIC,-3,2011-11-07 11:44:00,2.95,14690.0,United Kingdom
C559608,84879,ASSORTED COLOUR BIRD ORNAMENT,-1,2011-11-07 11:44:00,1.69,14690.0,United Kingdom
C559608,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,-2,2011-11-07 11:44:00,0.85,14690.0,United Kingdom
C559608,22601,CHRISTMAS RETROSPOT ANGEL WOOD,-1,2011-11-07 11:44:00,0.85,14690.0,United Kingdom
C559651,22294,HEART FILIGREE DOVE  SMALL,-24,2011-11-07 12:43:00,1.25,13184.0,United Kingdom
559655,21166,?,-124,2011-11-07 12:57:00,0.0,,United Kingdom
C559659,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-11-07 13:07:00,4.95,14796.0,United Kingdom
C559659,21166,COOK WITH WINE METAL SIGN,-1,2011-11-07 13:07:00,2.08,14796.0,United Kingdom
C559663,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2011-11-07 13:33:00,4.95,17706.0,United Kingdom
C559663,22191,IVORY DINER WALL CLOCK,-1,2011-11-07 13:33:00,8.5,17706.0,United Kingdom
C559663,22072,RED RETROSPOT TEA CUP AND SAUCER,-2,2011-11-07 13:33:00,3.75,17706.0,United Kingdom
C559664,21703,BAG 125g SWIRLY MARBLES,-1,2011-11-07 13:34:00,0.42,18142.0,United Kingdom
C559664,22149,FELTCRAFT 6 FLOWER FRIENDS,-1,2011-11-07 13:34:00,2.1,18142.0,United Kingdom
C559666,23207,LUNCH BAG ALPHABET DESIGN,-1,2011-11-07 13:37:00,1.65,14389.0,United Kingdom
C559666,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,-1,2011-11-07 13:37:00,0.85,14389.0,United Kingdom
C559666,22383,LUNCH BAG SUKI DESIGN,-2,2011-11-07 13:37:00,1.65,14389.0,United Kingdom
C559667,23168,CLASSIC CAFE SUGAR DISPENSER,-2,2011-11-07 13:38:00,1.25,13267.0,United Kingdom
C559667,22699,ROSES REGENCY TEACUP AND SAUCER,-2,2011-11-07 13:38:00,2.95,13267.0,United Kingdom
C559670,23031,DRAWER KNOB CRACKLE GLAZE PINK,-2,2011-11-07 13:51:00,1.65,16033.0,United Kingdom
C559670,22670,FRENCH WC SIGN BLUE METAL,-1,2011-11-07 13:51:00,1.25,16033.0,United Kingdom
C559670,22667,RECIPE BOX RETROSPOT,-1,2011-11-07 13:51:00,2.95,16033.0,United Kingdom
C559675,46138B,BLUE CHENILLE SHAGGY CUSHION COVER,-10,2011-11-07 14:21:00,0.85,13745.0,United Kingdom
C559681,POST,POSTAGE,-1,2011-11-07 14:51:00,50.0,12717.0,Greece
C559683,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2011-11-07 14:56:00,8.95,17337.0,United Kingdom
C559705,20725,LUNCH BAG RED RETROSPOT,-1,2011-12-07 09:58:00,1.65,15719.0,United Kingdom
C559738,22607,WOODEN ROUNDERS GARDEN SET,-1,2011-12-07 10:56:00,9.95,18193.0,United Kingdom
C559739,17003,BROCADE RING PURSE,-1,2011-12-07 11:07:00,57.6,16422.0,United Kingdom
C559740,20985,HEART CALCULATOR,-3,2011-12-07 11:08:00,1.06,17381.0,United Kingdom
C559741,72741,GRAND CHOCOLATECANDLE,-1,2011-12-07 11:10:00,1.45,13013.0,United Kingdom
C559741,22978,PANTRY ROLLING PIN,-1,2011-12-07 11:10:00,3.75,13013.0,United Kingdom
C559742,22989,SET 2 PANTRY DESIGN TEA TOWELS,-6,2011-12-07 11:11:00,3.25,14267.0,United Kingdom
C559742,22960,JAM MAKING SET WITH JARS,-12,2011-12-07 11:11:00,3.75,14267.0,United Kingdom
C559742,22956,36 FOIL HEART CAKE CASES,-6,2011-12-07 11:11:00,2.1,14267.0,United Kingdom
C559742,22666,RECIPE BOX PANTRY YELLOW DESIGN,-6,2011-12-07 11:11:00,2.95,14267.0,United Kingdom
C559742,22423,REGENCY CAKESTAND 3 TIER,-6,2011-12-07 11:11:00,12.75,14267.0,United Kingdom
C559742,21877,HOME SWEET HOME MUG,-12,2011-12-07 11:11:00,1.25,14267.0,United Kingdom
C559742,21164,HOME SWEET HOME METAL SIGN,-6,2011-12-07 11:11:00,2.95,14267.0,United Kingdom
C559743,22798,ANTIQUE GLASS DRESSING TABLE POT,-1,2011-12-07 11:12:00,2.95,13599.0,United Kingdom
C559743,22098,BOUDOIR SQUARE TISSUE BOX,-12,2011-12-07 11:12:00,0.39,13599.0,United Kingdom
C559744,22768,FAMILY PHOTO FRAME CORNICE,-1,2011-12-07 11:13:00,9.95,15416.0,United Kingdom
C559747,85159A,"BLACK TEA,COFFEE,SUGAR JARS",-5,2011-12-07 11:23:00,1.95,17069.0,United Kingdom
C559747,79030D,TUMBLER BAROQUE,-1,2011-12-07 11:23:00,0.39,17069.0,United Kingdom
C559803,15036,ASSORTED COLOURS SILK FAN,-72,2011-12-07 13:49:00,0.83,16701.0,United Kingdom
C559808,21891,TRADITIONAL WOODEN SKIPPING ROPE,-1,2011-12-07 14:49:00,1.45,13743.0,United Kingdom
561920,84352,Damages/samples,-52,2011-01-08 12:10:00,0.0,,United Kingdom
561927,22740,?,-1060,2011-01-08 12:49:00,0.0,,United Kingdom
C561966,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,2011-01-08 13:11:00,4.13,,United Kingdom
C562016,21650,ASSORTED TUTTI FRUTTI BRACELET,-24,2011-01-08 14:12:00,0.19,14738.0,United Kingdom
C562020,23029,DRAWER KNOB CRACKLE GLAZE GREEN,-4,2011-01-08 15:13:00,1.65,16774.0,United Kingdom
C562022,22960,JAM MAKING SET WITH JARS,-2,2011-01-08 15:39:00,3.75,17389.0,United Kingdom
C562030,84595E,LARGE TORTILLA DESIGN RED BOWL,-1,2011-01-08 17:03:00,3.29,,United Kingdom
C562041,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,2011-02-08 10:05:00,3.75,15120.0,United Kingdom
C562048,22384,LUNCH BAG PINK POLKADOT,-1,2011-02-08 11:19:00,1.65,13534.0,United Kingdom
C562048,23209,LUNCH BAG DOILEY PATTERN,-1,2011-02-08 11:19:00,1.65,13534.0,United Kingdom
C562051,22423,REGENCY CAKESTAND 3 TIER,-1,2011-02-08 11:58:00,12.75,15602.0,United Kingdom
C562062,AMAZONFEE,AMAZON FEE,-1,2011-02-08 12:17:00,4575.64,,United Kingdom
C562086,AMAZONFEE,AMAZON FEE,-1,2011-02-08 12:27:00,6721.37,,United Kingdom
C562097,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-02-08 13:19:00,5.95,15311.0,United Kingdom
C562097,20724,RED RETROSPOT CHARLOTTE BAG,-1,2011-02-08 13:19:00,0.72,15311.0,United Kingdom
C562097,23199,JUMBO BAG APPLES,-1,2011-02-08 13:19:00,1.79,15311.0,United Kingdom
C562097,20712,JUMBO BAG WOODLAND ANIMALS,-1,2011-02-08 13:19:00,1.79,15311.0,United Kingdom
C562097,22384,LUNCH BAG PINK POLKADOT,-1,2011-02-08 13:19:00,1.45,15311.0,United Kingdom
C562097,75049L,LARGE CIRCULAR MIRROR MOBILE,-3,2011-02-08 13:19:00,0.85,15311.0,United Kingdom
C562097,22197,POPCORN HOLDER,-1,2011-02-08 13:19:00,0.72,15311.0,United Kingdom
C562097,85099B,JUMBO BAG RED RETROSPOT,-1,2011-02-08 13:19:00,1.79,15311.0,United Kingdom
C562097,37449,CERAMIC CAKE STAND + HANGING CAKES,-2,2011-02-08 13:19:00,8.5,15311.0,United Kingdom
C562110,22655,VINTAGE RED KITCHEN CABINET,-1,2011-02-08 15:46:00,125.0,16316.0,United Kingdom
C562111,23240,SET OF 4 KNICK KNACK TINS DOILEY,-1,2011-02-08 15:48:00,3.75,15125.0,United Kingdom
C562115,21429,RED GINGHAM ROSE JEWELLERY BOX,-5,2011-02-08 16:17:00,1.95,17696.0,United Kingdom
C562116,21931,JUMBO STORAGE BAG SUKI,-1,2011-02-08 16:19:00,2.08,15810.0,United Kingdom
C562117,20712,JUMBO BAG WOODLAND ANIMALS,-2,2011-02-08 16:20:00,2.08,16628.0,United Kingdom
C562117,22356,CHARLOTTE BAG PINK POLKADOT,-1,2011-02-08 16:20:00,0.85,16628.0,United Kingdom
C562118,47594A,CAROUSEL DESIGN WASHBAG,-5,2011-02-08 16:23:00,1.95,12457.0,Switzerland
C562119,23029,DRAWER KNOB CRACKLE GLAZE GREEN,-4,2011-02-08 16:26:00,1.65,13505.0,Switzerland
C562119,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-02-08 16:26:00,4.95,13505.0,Switzerland
C562119,22699,ROSES REGENCY TEACUP AND SAUCER,-6,2011-02-08 16:26:00,2.95,13505.0,Switzerland
C562121,22847,BREAD BIN DINER STYLE IVORY,-1,2011-02-08 17:15:00,14.95,16523.0,United Kingdom
C562121,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2011-02-08 17:15:00,9.95,16523.0,United Kingdom
C562122,23182,TOILET SIGN OCCUPIED OR VACANT,-9,2011-02-08 17:18:00,0.83,14857.0,United Kingdom
C562124,23168,CLASSIC CAFE SUGAR DISPENSER,-1,2011-02-08 17:23:00,1.04,13081.0,United Kingdom
C562124,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2011-02-08 17:23:00,2.55,13081.0,United Kingdom
C562124,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-02-08 17:23:00,2.55,13081.0,United Kingdom
C562124,15034,PAPER POCKET TRAVELING FAN,-23,2011-02-08 17:23:00,0.07,13081.0,United Kingdom
C562124,15044C,PURPLE PAPER PARASOL,-2,2011-02-08 17:23:00,2.55,13081.0,United Kingdom
C562124,15058A,BLUE POLKADOT GARDEN PARASOL,-1,2011-02-08 17:23:00,6.75,13081.0,United Kingdom
C562124,22200,FRYING PAN PINK POLKADOT,-4,2011-02-08 17:23:00,3.75,13081.0,United Kingdom
C562126,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-02-08 17:31:00,4.95,15764.0,United Kingdom
C562126,21533,RETROSPOT LARGE MILK JUG,-2,2011-02-08 17:31:00,4.95,15764.0,United Kingdom
C562139,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2011-03-08 10:10:00,1.25,12921.0,United Kingdom
C562139,22456,NATURAL SLATE CHALKBOARD LARGE,-2,2011-03-08 10:10:00,4.95,12921.0,United Kingdom
C562139,21313,GLASS HEART T-LIGHT HOLDER,-4,2011-03-08 10:10:00,0.85,12921.0,United Kingdom
C562142,23163,REGENCY SUGAR TONGS,-7,2011-03-08 10:37:00,2.08,15189.0,United Kingdom
C562144,21643,ASSORTED TUTTI FRUTTI MIRROR,-12,2011-03-08 10:43:00,1.25,12757.0,Portugal
C562147,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2011-03-08 10:47:00,4.95,16180.0,United Kingdom
C562147,22699,ROSES REGENCY TEACUP AND SAUCER,-1,2011-03-08 10:47:00,2.95,16180.0,United Kingdom
C562147,22064,PINK DOUGHNUT TRINKET POT,-1,2011-03-08 10:47:00,1.65,16180.0,United Kingdom
C562147,23206,LUNCH BAG APPLE DESIGN,-1,2011-03-08 10:47:00,1.65,16180.0,United Kingdom
C562147,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-03-08 10:47:00,1.25,16180.0,United Kingdom
C562147,22328,ROUND SNACK BOXES SET OF 4 FRUITS,-1,2011-03-08 10:47:00,2.95,16180.0,United Kingdom
C562147,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-03-08 10:47:00,2.95,16180.0,United Kingdom
C562149,23205,CHARLOTTE BAG VINTAGE ALPHABET,-1,2011-03-08 10:49:00,0.85,13534.0,United Kingdom
C562149,23204,CHARLOTTE BAG APPLES DESIGN,-1,2011-03-08 10:49:00,0.85,13534.0,United Kingdom
C562149,23203,JUMBO BAG DOILEY PATTERNS,-1,2011-03-08 10:49:00,2.08,13534.0,United Kingdom
C562149,21930,JUMBO STORAGE BAG SKULLS,-1,2011-03-08 10:49:00,2.08,13534.0,United Kingdom
C562149,20711,JUMBO BAG TOYS,-1,2011-03-08 10:49:00,2.08,13534.0,United Kingdom
C562151,22637,PIGGY BANK RETROSPOT,-1,2011-03-08 10:55:00,2.1,17053.0,United Kingdom
C562154,23256,CHILDRENS CUTLERY SPACEBOY,-4,2011-03-08 11:23:00,4.15,13520.0,Switzerland
C562159,M,Manual,-12,2011-03-08 11:48:00,1.45,17389.0,United Kingdom
C562160,22456,NATURAL SLATE CHALKBOARD LARGE,-4,2011-03-08 11:50:00,4.25,13106.0,United Kingdom
562164,21257,?,-94,2011-03-08 12:08:00,0.0,,United Kingdom
C562185,22381,TOY TIDY PINK POLKADOT,-3,2011-03-08 12:15:00,2.1,12748.0,United Kingdom
C562188,85099B,JUMBO BAG RED RETROSPOT,-100,2011-03-08 12:16:00,1.79,12748.0,United Kingdom
C562206,20725,LUNCH BAG RED RETROSPOT,-2,2011-03-08 12:55:00,1.65,15625.0,United Kingdom
C562221,82482,WOODEN PICTURE FRAME WHITE FINISH,-36,2011-03-08 14:22:00,2.1,16525.0,United Kingdom
C562221,47566,PARTY BUNTING,-8,2011-03-08 14:22:00,4.95,16525.0,United Kingdom
C562221,22791,T-LIGHT GLASS FLUTED ANTIQUE,-72,2011-03-08 14:22:00,1.06,16525.0,United Kingdom
C562221,22151,PLACE SETTING WHITE HEART,-432,2011-03-08 14:22:00,0.36,16525.0,United Kingdom
C562221,21916,SET 12 RETRO WHITE CHALK STICKS,-24,2011-03-08 14:22:00,0.42,16525.0,United Kingdom
C562221,21155,RED RETROSPOT PEG BAG,-6,2011-03-08 14:22:00,2.55,16525.0,United Kingdom
C562221,21154,RED RETROSPOT OVEN GLOVE,-10,2011-03-08 14:22:00,1.25,16525.0,United Kingdom
C562221,20685,DOORMAT RED RETROSPOT,-10,2011-03-08 14:22:00,6.75,16525.0,United Kingdom
C562223,22655,VINTAGE RED KITCHEN CABINET,-2,2011-03-08 14:34:00,125.0,15804.0,United Kingdom
C562267,21888,BINGO SET,-1,2011-03-08 16:33:00,3.75,14056.0,United Kingdom
C562267,23193,BUFFALO BILL TREASURE BOOK BOX,-3,2011-03-08 16:33:00,2.25,14056.0,United Kingdom
C562267,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1,2011-03-08 16:33:00,0.65,14056.0,United Kingdom
C562267,23237,SET OF 4 KNICK KNACK TINS LEAF,-3,2011-03-08 16:33:00,4.15,14056.0,United Kingdom
562278,21391,Sold as 1 on dotcom,-342,2011-04-08 10:27:00,0.0,,United Kingdom
C562280,84926F,PSYCHEDELIC TILE COASTER,-24,2011-04-08 10:31:00,0.29,16133.0,United Kingdom
C562280,23020,GLASS  SONGBIRD STORAGE JAR,-1,2011-04-08 10:31:00,12.5,16133.0,United Kingdom
C562281,84663A,GRASS HOPPER WOODEN WALL CLOCK,-3,2011-04-08 10:36:00,0.79,12476.0,Germany
C562281,22423,REGENCY CAKESTAND 3 TIER,-1,2011-04-08 10:36:00,12.75,12476.0,Germany
C562281,22798,ANTIQUE GLASS DRESSING TABLE POT,-3,2011-04-08 10:36:00,2.95,12476.0,Germany
C562281,84976,RECTANGULAR SHAPED MIRROR,-2,2011-04-08 10:36:00,0.79,12476.0,Germany
C562281,23020,GLASS  SONGBIRD STORAGE JAR,-1,2011-04-08 10:36:00,12.5,12476.0,Germany
562352,21735,damages,-59,2011-04-08 13:12:00,0.0,,United Kingdom
C562367,22203,MILK PAN RED RETROSPOT,-1,2011-04-08 14:03:00,3.75,17811.0,United Kingdom
C562375,23318,BOX OF 6 MINI VINTAGE CRACKERS,-96,2011-04-08 14:46:00,2.08,14911.0,EIRE
C562375,23315,IVORY REFECTORY CLOCK,-12,2011-04-08 14:46:00,8.15,14911.0,EIRE
C562375,23314,VINTAGE CHRISTMAS TABLECLOTH,-4,2011-04-08 14:46:00,12.5,14911.0,EIRE
C562375,23307,SET OF 60 PANTRY DESIGN CAKE CASES,-24,2011-04-08 14:46:00,0.55,14911.0,EIRE
C562375,23175,REGENCY MILK JUG PINK,-48,2011-04-08 14:46:00,2.75,14911.0,EIRE
C562375,23174,REGENCY SUGAR BOWL GREEN,-48,2011-04-08 14:46:00,3.75,14911.0,EIRE
C562375,23173,REGENCY TEAPOT ROSES,-24,2011-04-08 14:46:00,8.15,14911.0,EIRE
C562375,23172,REGENCY TEA PLATE PINK,-48,2011-04-08 14:46:00,1.45,14911.0,EIRE
C562375,23171,REGENCY TEA PLATE GREEN,-48,2011-04-08 14:46:00,1.45,14911.0,EIRE
C562375,23170,REGENCY TEA PLATE ROSES,-48,2011-04-08 14:46:00,1.45,14911.0,EIRE
C562375,23169,CLASSIC GLASS COOKIE JAR,-6,2011-04-08 14:46:00,4.15,14911.0,EIRE
C562375,23166,MEDIUM CERAMIC TOP STORAGE JAR,-12,2011-04-08 14:46:00,1.25,14911.0,EIRE
C562375,23163,REGENCY SUGAR TONGS,-48,2011-04-08 14:46:00,2.08,14911.0,EIRE
C562375,23157,SET OF 6 NATIVITY MAGNETS,-240,2011-04-08 14:46:00,1.85,14911.0,EIRE
C562375,22980,PANTRY SCRUBBING BRUSH,-48,2011-04-08 14:46:00,1.45,14911.0,EIRE
C562375,22979,PANTRY WASHING UP BRUSH,-72,2011-04-08 14:46:00,1.25,14911.0,EIRE
C562375,22978,PANTRY ROLLING PIN,-24,2011-04-08 14:46:00,3.39,14911.0,EIRE
C562375,22952,60 CAKE CASES VINTAGE CHRISTMAS,-240,2011-04-08 14:46:00,0.42,14911.0,EIRE
C562375,22950,36 DOILIES VINTAGE CHRISTMAS,-288,2011-04-08 14:46:00,1.25,14911.0,EIRE
C562375,22945,CHRISTMAS METAL TAGS ASSORTED,-144,2011-04-08 14:46:00,0.72,14911.0,EIRE
C562375,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-200,2011-04-08 14:46:00,2.55,14911.0,EIRE
C562375,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,-192,2011-04-08 14:46:00,0.72,14911.0,EIRE
C562375,22907,PACK OF 20 NAPKINS PANTRY DESIGN,-12,2011-04-08 14:46:00,0.85,14911.0,EIRE
C562375,22699,ROSES REGENCY TEACUP AND SAUCER,-48,2011-04-08 14:46:00,2.55,14911.0,EIRE
C562375,22698,PINK REGENCY TEACUP AND SAUCER,-48,2011-04-08 14:46:00,2.55,14911.0,EIRE
C562375,22697,GREEN REGENCY TEACUP AND SAUCER,-48,2011-04-08 14:46:00,2.55,14911.0,EIRE
C562375,22423,REGENCY CAKESTAND 3 TIER,-32,2011-04-08 14:46:00,10.95,14911.0,EIRE
C562375,22193,RED DINER WALL CLOCK,-12,2011-04-08 14:46:00,7.65,14911.0,EIRE
C562375,22192,BLUE DINER WALL CLOCK,-12,2011-04-08 14:46:00,7.65,14911.0,EIRE
C562375,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-120,2011-04-08 14:46:00,2.55,14911.0,EIRE
C562375,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-24,2011-04-08 14:46:00,0.55,14911.0,EIRE
562382,22927,?,-40,2011-04-08 15:36:00,0.0,,United Kingdom
562383,22523,?,-90,2011-04-08 15:37:00,0.0,,United Kingdom
C562423,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-2,2011-04-08 17:06:00,4.95,12584.0,Italy
C562423,22627,MINT KITCHEN SCALES,-2,2011-04-08 17:06:00,8.5,12584.0,Italy
C562423,22423,REGENCY CAKESTAND 3 TIER,-1,2011-04-08 17:06:00,12.75,12584.0,Italy
C562425,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-04-08 17:08:00,4.95,12584.0,Italy
C562438,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1,2011-04-08 17:58:00,0.65,14621.0,United Kingdom
C562438,23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,-2,2011-04-08 17:58:00,1.65,14621.0,United Kingdom
C562438,22698,PINK REGENCY TEACUP AND SAUCER,-2,2011-04-08 17:58:00,2.95,14621.0,United Kingdom
C562438,22423,REGENCY CAKESTAND 3 TIER,-1,2011-04-08 17:58:00,12.75,14621.0,United Kingdom
C562514,M,Manual,-1,2011-05-08 12:20:00,11.95,13408.0,United Kingdom
C562515,M,Manual,-1,2011-05-08 12:22:00,43.63,13408.0,United Kingdom
C562522,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,2011-05-08 12:49:00,8.5,13813.0,Germany
C562522,22139,RETROSPOT TEA SET CERAMIC 11 PC,-1,2011-05-08 12:49:00,4.95,13813.0,Germany
562546,20694,?,-110,2011-05-08 15:46:00,0.0,,United Kingdom
C562559,21231,SWEETHEART CERAMIC TRINKET BOX,-13,2011-05-08 17:08:00,1.25,16743.0,United Kingdom
C562559,21232,STRAWBERRY CERAMIC TRINKET BOX,-24,2011-05-08 17:08:00,1.25,16743.0,United Kingdom
C562561,22656,VINTAGE BLUE KITCHEN CABINET,-1,2011-05-08 17:13:00,125.0,16729.0,United Kingdom
C562577,23207,LUNCH BAG ALPHABET DESIGN,-1,2011-07-08 13:09:00,1.65,15518.0,United Kingdom
C562582,20751,FUNKY WASHING UP GLOVES ASSORTED,-1,2011-07-08 13:53:00,2.1,15640.0,United Kingdom
C562582,21843,RED RETROSPOT CAKE STAND,-1,2011-07-08 13:53:00,10.95,15640.0,United Kingdom
C562582,21452,TOADSTOOL MONEY BOX,-1,2011-07-08 13:53:00,2.95,15640.0,United Kingdom
C562582,21671,RED SPOT CERAMIC DRAWER KNOB,-8,2011-07-08 13:53:00,1.25,15640.0,United Kingdom
C562582,23008,DOLLY GIRL BABY GIFT SET,-1,2011-07-08 13:53:00,16.95,15640.0,United Kingdom
C562582,22634,CHILDS BREAKFAST SET SPACEBOY,-1,2011-07-08 13:53:00,9.95,15640.0,United Kingdom
C562582,21452,TOADSTOOL MONEY BOX,-1,2011-07-08 13:53:00,2.95,15640.0,United Kingdom
C562582,15034,PAPER POCKET TRAVELING FAN,-18,2011-07-08 13:53:00,0.14,15640.0,United Kingdom
